Date,Open,High,Low,Close,Volume,Change %
09/15/2014,27.9837,27.9837,27.6083,27.672,244844.01824871,-0.15271
09/16/2014,27.5984,27.902,27.4709,27.8831,62811.141262881,-1.37687
09/17/2014,27.8831,28.0185,27.7626,27.902,57747.557390782,1.03158
09/18/2014,28.0085,28.1001,27.9916,28.0901,54776.305438061,0.44973
09/19/2014,28.1907,28.1907,27.8731,27.9747,61726.302821725,0.65052
09/22/2014,27.9557,27.9557,27.6531,27.7168,90856.223926834,-0.83361
09/23/2014,27.6252,27.7616,27.5585,27.6252,74689.117713498,-1.18223
09/24/2014,27.6252,27.8433,27.5227,27.8343,42489.505611934,0.0
09/25/2014,27.7437,27.7795,27.223,27.232,132412.56758337,0.42896
09/26/2014,27.2678,27.5675,27.2678,27.5406,69199.634305243,-1.71534
09/29/2014,27.2947,27.5765,27.2131,27.5227,342808.94740522,0.09865
09/30/2014,27.6531,27.6889,27.4689,27.5675,98275.313488293,1.31308
10/01/2014,27.5137,27.5137,27.0269,27.0926,284848.44024636,-0.5041
10/02/2014,27.0926,27.2041,26.774,27.1394,177443.40769172,-1.53051
10/03/2014,27.2778,27.4221,27.2131,27.3783,142471.43068497,0.68358
10/06/2014,27.5406,27.5406,27.2678,27.3216,74037.210168766,0.96342
10/07/2014,27.2131,27.24,26.8746,26.8935,131227.2811384,-1.18915
10/08/2014,26.9443,27.3973,26.6616,27.3783,57462.28505996,-0.98776
10/09/2014,27.3047,27.3973,26.8646,26.9194,84600.322249502,1.33757
10/10/2014,26.7542,26.774,26.0872,26.097,171706.82219408,-2.01614
10/13/2014,26.106,26.2972,25.7476,25.7656,176143.6105224,-2.4228
10/14/2014,26.0384,26.1708,25.8124,25.8662,82564.241212259,-0.25894
10/15/2014,25.5754,25.8362,25.1264,25.7288,168294.60350463,-1.77814
10/16/2014,25.3316,25.7656,25.2001,25.6372,86359.166796227,-0.95326
10/17/2014,26.0682,26.1508,25.8204,25.9646,84926.778261887,2.90783
10/20/2014,25.7008,26.126,25.675,26.116,729817.02544723,-1.40938
10/21/2014,26.4146,26.6795,26.3609,26.6795,279214.31171262,2.77735
10/22/2014,26.8099,26.8567,26.4794,26.4894,100334.49756642,1.49652
10/23/2014,26.8378,27.0468,26.7272,26.9114,144534.63268324,0.10407
10/24/2014,27.008,27.1304,26.8935,27.1205,189253.07949973,0.63418
10/27/2014,27.1106,27.1563,26.9443,27.1106,117614.56766197,0.37989
10/28/2014,27.232,27.5406,27.232,27.5406,128727.13032355,0.4478
10/29/2014,27.5765,27.6063,27.3216,27.4789,75122.048609922,1.26506
10/30/2014,27.46,27.6342,27.3485,27.5864,421806.28000217,-0.42246
10/31/2014,27.9916,28.1001,27.9468,28.1001,163807.59117441,1.93591
11/03/2014,28.1459,28.2763,28.0713,28.1907,230117.33641002,0.55124
11/04/2014,28.1907,28.2953,28.0265,28.2096,112733.79915681,0.15917
11/05/2014,28.4475,28.4555,28.1639,28.2564,143500.018244,0.91094
11/06/2014,28.2663,28.35,28.1379,28.3042,161515.36772745,-0.63696
11/07/2014,28.3311,28.3589,28.1549,28.3042,78744.203627337,0.22925
11/10/2014,28.3121,28.4317,28.2564,28.3869,87913.097415179,-0.06706
11/11/2014,28.4475,28.4475,28.3121,28.4317,102901.94854381,0.47824
11/12/2014,28.3689,28.5213,28.3311,28.4933,101813.0921825,-0.2763
